"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1828616053968302495","Wed Aug 28 02:10:15 +0000 2024","0"," Kapolres Karangasem AKBP I Nengah Sadiarta S.I.K. S.H. M.K.P. mengikuti Event Internasional Maybank Marathon 2024 di Gianyar (25/08). Berlari sejauh 42 195 km beliau membuktikan komitmen terhad","1828616053968302495","","","in","","0","0","0","https://x.com/undefined/status/1828616053968302495","1493843348234575873",
"1828614444165042607","Wed Aug 28 02:03:52 +0000 2024","0","Pratu La Ode Safrudin Raih Juara Pertama di MAYBANK MARATHON 2024 Bawa Kebanggaan bagi Yonif 431 Kostrad https://t.co/xgG83h77nW @Puspen_TNI @tni_ad #tni #tniad #Kostrad #Cakra #kostradpeduli #kostradberbagi #TNIADMengabdiDanMembangunBersamaRakyat #penkostrad https://t.co/adGQBvnn9J","1828614444165042607","https://pbs.twimg.com/media/GWCLI93XgAAVG37.jpg","","in","","0","0","0","https://x.com/undefined/status/1828614444165042607","702207679",
"1828566716546457721","Tue Aug 27 22:54:13 +0000 2024","0","Ratusan Personil Medis dan Evakuasi PMI Turut Sukseskan Maybank Marathon 2024 https://t.co/M1JOMq3jAM https://t.co/Lb96p71NgU","1828566716546457721","https://pbs.twimg.com/media/GWBfvQGaoAE6QRI.jpg","","in","","0","0","0","https://x.com/undefined/status/1828566716546457721","1516746753839869959",
"1828451507152535930","Tue Aug 27 15:16:24 +0000 2024","0","ngeliat orang pake baju maybank marathon itu aura2nya dah beda wkwkwk","1828451507152535930","","","in","","0","0","0","https://x.com/undefined/status/1828451507152535930","748390565956423682",
"1828449340203073914","Tue Aug 27 15:07:48 +0000 2024","5","Tahun depan semoga dapet slot maybank bali marathon seru bgt liat orang orang","1828449340203073914","","","in","","0","2","0","https://x.com/undefined/status/1828449340203073914","268606523",
"1828447682421256585","Tue Aug 27 15:01:13 +0000 2024","1","Pentingnya Mendukung Gaya Hidup Sehat Sambil Lestarikan Alam Mohon Jangan Sepelekan!: AQUA sebagai official water sponsor Maybank Marathon 2024 kampanyekan aksi pelestarian lingkungan dengan gandeng 100 relawan Yayasan Malu Dong Buang Sampah. https://t.co/mHu10CKpCt https://t.co/bGQZCIU9XV","1828447682421256585","https://pbs.twimg.com/media/GV_zejnbAAAPtyR.jpg","","in","","0","1","0","https://x.com/undefined/status/1828447682421256585","55507370",
"1828419487110214069","Tue Aug 27 13:09:10 +0000 2024","1","Maybank Marathon 2024: Tantangan 42.195 Meter yang Menaklukkan Hati Pelari https://t.co/PpU2SPVB0E","1828419487110214069","","","in","","0","0","0","https://x.com/undefined/status/1828419487110214069","231355136",
"1828407945006366796","Tue Aug 27 12:23:18 +0000 2024","0","Met @tirta_cipeng in Maybank Marathon. Sampai ketemu di event lain ya Dok https://t.co/eZTowm3gAe","1828407945006366796","https://pbs.twimg.com/media/GV_PUy8aoAYqzDf.jpg","","in","","0","0","0","https://x.com/undefined/status/1828407945006366796","99946332",
"1828403964565741828","Tue Aug 27 12:07:29 +0000 2024","3"," Kapolres Karangasem AKBP I Nengah Sadiarta S.I.K. S.H. M.K.P. mengikuti Event Internasional Maybank Marathon 2024 di Gianyar (25/08). Berlari sejauh 42 195 km beliau membuktikan komitmen terhad","1828403964565741828","","","in","","0","0","0","https://x.com/undefined/status/1828403964565741828","1493843348234575873",
"1828403367602729369","Tue Aug 27 12:05:07 +0000 2024","0","Maybank Marathon 2024 di Bali Telah Selesai Ini Dia Para Juaranya! https://t.co/iBDOacPWWB","1828403367602729369","","","in","","0","0","0","https://x.com/undefined/status/1828403367602729369","47274731",
"1828391339173826835","Tue Aug 27 11:17:19 +0000 2024","2","Setelah ikut maybank marathon ketemu yg muscle langsuh deh puk puk bareng","1828391339173826835","","","in","","0","0","0","https://x.com/undefined/status/1828391339173826835","1194963073477443589",
"1828385866957627857","Tue Aug 27 10:55:35 +0000 2024","0","Maybank Langkawi Marathon!","1828385866957627857","","","tl","","0","0","0","https://x.com/undefined/status/1828385866957627857","924862599895773186",
"1828372708356407439","Tue Aug 27 10:03:17 +0000 2024","0","Kalau kayak gini ikut maybank marathon kayaknya ngelebibin COT dan ga dapet medal. Karna rutenya 50% tanjakan hahaha Kemarin waktu race nemu tanjakan dikit udah apaan tau nafasnya. Lah maybank tanjakannya ada yg 4KM sendiri buat rute FM hahahha nangess https://t.co/hjATvhxcjD","1828372708356407439","https://pbs.twimg.com/media/GV-vSemaEAA0mNL.jpg","","in","","0","0","0","https://x.com/undefined/status/1828372708356407439","561712003",
"1828355904607264917","Tue Aug 27 08:56:31 +0000 2024","0","Optik Tunggal menggandeng pelari dari berbagai profesi untuk menjadi bagian dari #RunWithOptikTunggal dan #RunForCongenitalCataract di Maybank Marathon Bali 2024. Optik Tunggal sangat bangga sekali Rudi Febriade bisa membawa harum nama Optik Tunggal di Maybank Marathon Bali https://t.co/nQLvc9p0du","1828355904607264917","https://pbs.twimg.com/ext_tw_video_thumb/1828355571151708163/pu/img/cYYnz8Js5dja9guy.jpg","","in","","0","0","0","https://x.com/undefined/status/1828355904607264917","169549748",
"1828338274647294218","Tue Aug 27 07:46:28 +0000 2024","0","Maybank Marathon berduka","1828338274647294218","","","in","","1","1","0","https://x.com/undefined/status/1828338274647294218","1191736056845983744",
"1828311591902945381","Tue Aug 27 06:00:26 +0000 2024","0","Maybank Marathon 2024 menghadirkan suasana berbeda dengan pelaksanaan start dan finish di Bali United Training Center Gianyar. https://t.co/UDSKeg5tAM","1828311591902945381","","","in","","0","0","0","https://x.com/undefined/status/1828311591902945381","2655442453",
"1828292093858779155","Tue Aug 27 04:42:57 +0000 2024","85","Maybank is Malaysia's largest bank so tunggu apa lagi @MyMaybank ?? MALAYSIA MAYBANK MARATHON soon ?!! Please PM kita kasi jadi 🇲🇾 https://t.co/sLOPvOtPWp","1828292093858779155","https://pbs.twimg.com/media/GV9l92vWoAAF1bA.jpg","","in","","3","0","21","https://x.com/undefined/status/1828292093858779155","1720918447",
"1828290467580317745","Tue Aug 27 04:36:30 +0000 2024","0","Pesawat bali-jakarta ludes sampe hari Rabu. Ajegileee peserta maybank marathon kalian luarbiasa. ‍↕️‍↕️‍↕️","1828290467580317745","","","in","","0","0","0","https://x.com/undefined/status/1828290467580317745","72327587",
"1827858180455776634","Tue Aug 27 04:01:44 +0000 2024","0","@zukhviri Tak masalahnya kenapa kat Malaysia takde Maybank marathon?? ","1828281720954871893","","zukhviri","in","","0","0","0","https://x.com/undefined/status/1828281720954871893","1557891755160535041",
"1828258920529305641","Tue Aug 27 02:31:08 +0000 2024","0","AQUA &amp; Maybank Marathon Dukung Gaya Hidup Sehat Sambil Melestarikan Alam #MaybankMarathon2024 https://t.co/BDCMZwt1Ly","1828258920529305641","","","in","","0","0","0","https://x.com/undefined/status/1828258920529305641","79130206",
"1828224299691376862","Tue Aug 27 00:13:34 +0000 2024","0","Belasan Ribu Pelari Maybank Marathon 2024 di Bali Gunakan Sunscreen untuk Lindungi Kulit https://t.co/dLNyKxF2US","1828224299691376862","","","in","","0","1","1","https://x.com/undefined/status/1828224299691376862","95141299",
"1828222450309742788","Tue Aug 27 00:06:13 +0000 2024","0"," Kapolres Karangasem AKBP I Nengah Sadiarta S.I.K. S.H. M.K.P. mengikuti Event Internasional Maybank Marathon 2024 di Gianyar (25/08). Berlari sejauh 42 195 km beliau membuktikan komitmen terhad","1828222450309742788","","","in","","0","0","0","https://x.com/undefined/status/1828222450309742788","1493843348234575873",
"1828191651975606555","Mon Aug 26 22:03:50 +0000 2024","1","Maybank Marathon 2024 selesai digelar akhir pekan kemarin. Event lari internasional ini ada sebagai wujud kampanye hidup sehat di Tanah Air. https://t.co/O1Ys8Jkhgr","1828191651975606555","","","in","","0","0","0","https://x.com/undefined/status/1828191651975606555","135783107",
"1828190533912543550","Mon Aug 26 21:59:24 +0000 2024","3","Maybank Marathon 2024 selesai digelar akhir pekan kemarin. Event lari internasional ini ada sebagai wujud kampanye hidup sehat di Tanah Air. https://t.co/2I7nFT0XL6","1828190533912543550","","","in","","0","0","0","https://x.com/undefined/status/1828190533912543550","69183155",
"1828167932989555019","Mon Aug 26 20:29:35 +0000 2024","0","Belasan Ribu Pelari Maybank Marathon 2024 di Bali Gunakan Suncreen untuk Lindungi Kulit dari Sinar UV https://t.co/ybLSbJCatJ","1828167932989555019","","","in","","0","1","1","https://x.com/undefined/status/1828167932989555019","95141299",
"1828108854909165784","Mon Aug 26 16:34:50 +0000 2024","0","Etawalin Hadir di Maybank Marathon 2024 : Wujud Dukungan Gaya Hidup Sehat https://t.co/QdUSyxUw0s","1828108854909165784","","","in","","0","0","0","https://x.com/undefined/status/1828108854909165784","838947088679350272",
"1828105966086463940","Mon Aug 26 16:23:21 +0000 2024","0","Runners maybank marathon kemarin ada yang meninggal di race katanya gaada medical director nya?","1828105966086463940","","","in","","0","1","0","https://x.com/undefined/status/1828105966086463940","255988023",
"1828086355408425305","Mon Aug 26 15:05:25 +0000 2024","0","Wish list - BTN Jakarta International Marathon - Maybank Marathon - 2XU Singapure Marathon bawa yuki - Liburan ke Bandung sama Yuki dan orangtua - Umroh Amin ","1828086355408425305","","","in","","0","0","0","https://x.com/undefined/status/1828086355408425305","210407278",
"1828077599513625026","Mon Aug 26 14:30:38 +0000 2024","0","Kapolres Karangasem AKBP I Nengah Sadiarta S.I.K. S.H. M.K.P. mengikuti Event Internasional Maybank Marathon 2024 di Gianyar (25/08). Berlari sejauh 42 195 km beliau membuktikan komitmen terhada","1828077599513625026","","","in","","0","0","0","https://x.com/undefined/status/1828077599513625026","1493843348234575873",
"1828052376986792162","Mon Aug 26 12:50:24 +0000 2024","0","So HM Maybank Marathon 2025 maybe? (((Kalau menang ballot)))","1828052376986792162","","","tl","","0","0","0","https://x.com/undefined/status/1828052376986792162","1353338552",
"1828028140209524882","Mon Aug 26 11:14:06 +0000 2024","0","Maybank Indonesia mengadakan Maybank Marathon dan digelar pada 25 Agustus 2024 di Bali United Training Center Gianyar Bali. Dengan kategori Marathon (42 195 km) Half-Marathon (21 1 km) dan 10K acara ini menjadi ajang yang ditunggu-tunggu oleh para pelari. Cek","1828028140209524882","","","in","","0","0","0","https://x.com/undefined/status/1828028140209524882","552523769",
"1828027034632966185","Mon Aug 26 11:09:42 +0000 2024","0","Gagal ikut BTR Ultra gagal Ikut Full Marathon Maybank wkwk ku rasa hidup ini penuh dengan kegagalan life so flat Rn no intrest https://t.co/b6mIb9UZqD","1828027034632966185","https://pbs.twimg.com/media/GV505TtbYAAOWXG.jpg","","in","","0","1","0","https://x.com/undefined/status/1828027034632966185","1207675935404765186",
"1828013446543393173","Mon Aug 26 10:15:43 +0000 2024","2","Turut berduka cita dengernya. Kalau baca dari kanal lain beliau ikut Half Marathon. Mestinya yang berani ikut HM pasti udah ada persiapan dari segi fisik cuman mungkin di hari H ada faktor lain misal nutrisi atau feelingnya lagi ga enak. Di sisi lain Maybank Marathon itu","1828013446543393173","","","in","","0","1","0","https://x.com/undefined/status/1828013446543393173","278087108",
"1827986077396639920","Mon Aug 26 08:26:57 +0000 2024","1","seru banget liat maybank marathon di bali semoga bisa ikut juga","1827986077396639920","","","in","","0","0","0","https://x.com/undefined/status/1827986077396639920","1176335726939529216",
"1827985300758601781","Mon Aug 26 08:23:52 +0000 2024","1","Cashlez dengan bangga mendukung pembayaran di Maybank Marathon Bali yang berlangsung dari 23-25 Agustus 2024! #Cashlez #MaybankMarathonBali #DigitalPayments #SeamlessTransactions #EventSupport https://t.co/14O72rpu0m","1827985300758601781","https://pbs.twimg.com/media/GV5OLT9bAAA20Zw.jpg","","in","","0","0","0","https://x.com/undefined/status/1827985300758601781","4851912854",
"1827972930086768718","Mon Aug 26 07:34:43 +0000 2024","1","baru kena fomonya maybank marathon ","1827972930086768718","","","in","","0","0","0","https://x.com/undefined/status/1827972930086768718","1585484995",
"1827933392517960085","Mon Aug 26 04:57:36 +0000 2024","0","gagal ikut maybank marathon pria ini menabrak palang kereta karena terbayang2 finish line","1827933392517960085","","","in","","0","0","0","https://x.com/undefined/status/1827933392517960085","158798712",
"1827918911540724064","Mon Aug 26 04:00:04 +0000 2024","0","Peserta berlari saat mengikuti Maybank Marathon 2024 di Gianyar Bali Minggu (25/8/2024). https://t.co/T1R97280eG","1827918911540724064","","","in","","0","0","0","https://x.com/undefined/status/1827918911540724064","2655442453",
"1827907232664846452","Mon Aug 26 03:13:39 +0000 2024","2","Rencananya first tattoo itu design medal nya maybank marathon karna pengennya VFM disana. Tapi karena gak dapet slot MBM dan dapetnya slot FM Bormar medal Bormar terlalu simple designnya ","1827907232664846452","","","in","","0","1","0","https://x.com/undefined/status/1827907232664846452","1735969899279990784",
"1827894404390228207","Mon Aug 26 02:22:41 +0000 2024","1","Akhirnya kemarin virgin HM di Maybank Marathon. Finish sub 3 jam dengan kondisi kurang tidur. https://t.co/Y8TeiDmCNP","1827894404390228207","https://pbs.twimg.com/media/GV38Q9PbAAAJ2wb.jpg","","in","","0","2","1","https://x.com/undefined/status/1827894404390228207","26703106",
"1827893567563669890","Mon Aug 26 02:19:21 +0000 2024","2","Denger2 ada yg meninggal pas event Maybank Bali Marathon kemarin Kena serangan jantung kabarnya. Ini yg gw takutin kalau ikut race diatas HM sementara umur udah gak muda lg. Makanya skrg lebih aktif ke gym aja.","1827893567563669890","","","in","","0","0","0","https://x.com/undefined/status/1827893567563669890","1445904073404731401",
"1827881653433483691","Mon Aug 26 01:32:01 +0000 2024","0","133 mahasiswa FOK Undiksha ambil bagian di ajang Maybank Marathon Bali 2024 https://t.co/yQ07pgF9MR","1827881653433483691","","","in","","0","0","0","https://x.com/undefined/status/1827881653433483691","1534755201411735552",
"1827880921288077512","Mon Aug 26 01:29:06 +0000 2024","0","Sukses Digelar di Bali Elite Label Road Race Maybank Marathon 2024 Umumkan Para Juara https://t.co/c7f0NtIDG3","1827880921288077512","","","in","","0","0","0","https://x.com/undefined/status/1827880921288077512","1710150884292997120",
"1827876928344514766","Mon Aug 26 01:13:14 +0000 2024","1","Pelari asal Kenya Tiongik juara kategori maraton dalam Maybank Marathon 2024 https://t.co/ZOtl81iG4u https://t.co/DSfkaQQ3k7","1827876928344514766","https://pbs.twimg.com/media/GV3sYVtasAA7z-R.jpg","","in","","0","0","1","https://x.com/undefined/status/1827876928344514766","403984110",
"1827516481695051881","Mon Aug 26 00:03:06 +0000 2024","0","@eyank_daddy81 Maybank marathon juga hujan tau kak wkwkkw cian runners nya","1827859278751023434","","eyank_daddy81","in","","1","1","0","https://x.com/undefined/status/1827859278751023434","952976222",
"1827852969884471627","Sun Aug 25 23:38:02 +0000 2024","0","Selamat pagi buat yang bikin rutenya maybank marathon semoga seninmu tanjakan semua! Gimna dok @tirta_cipeng? Papasan di km7-km8 mau nyapa tapi jantung udah bergetar karena elevasi https://t.co/SjI0XiG7SG","1827852969884471627","https://pbs.twimg.com/media/GV3WlK_aQAAk0y8.jpg","","in","","0","0","0","https://x.com/undefined/status/1827852969884471627","103527817",
"1827843202717761763","Sun Aug 25 22:59:13 +0000 2024","0","Bali Maybank Marathon: 1. Management Race bagus 2. Hipe peserta keren 3. Dukungan masyarakat mantap nggak ada yg komplen jlnnya di tutup nggak kayak di Bdg 4. Jalur race banyak tanjakan jalannya byk yg korodok Pemda Gianyar kemana? 5. Complement banyak kayak paket indomart https://t.co/IBMW8smFs1","1827843202717761763","https://pbs.twimg.com/media/GV3NtIobEAAw91F.jpg","","in","","0","0","1","https://x.com/undefined/status/1827843202717761763","29385415",
"1827831879053242463","Sun Aug 25 22:14:14 +0000 2024","3","Dukung Suksesnya Maybank Marathon 2024 Dandim Gianyar Kerahkan Anggota Untuk Keamanan https://t.co/Lx7UbXcSut","1827831879053242463","https://pbs.twimg.com/media/GV3DaAZXkAA9HcK.jpg","","in","","0","0","0","https://x.com/undefined/status/1827831879053242463","974157874208231424",
"1827751781981683954","Sun Aug 25 16:55:57 +0000 2024","0","Maybank Marathon Bali 2024 | I Gusti Ngurah Puja Mantrawan (21137) | Chip Time : 04:43:34 | Finish Time : 04:46:26 https://t.co/VBpo6z9730 #running","1827751781981683954","","","in","","0","0","0","https://x.com/undefined/status/1827751781981683954","1618514042418790401",
"1827733856331645078","Sun Aug 25 15:44:43 +0000 2024","2","Kapolres Karangasem AKBP I Nengah Sadiarta S.I.K. S.H. M.K.P. mengikuti Event Internasional Maybank Marathon 2024 di Gianyar (25/08). Berlari sejauh 42 195 km beliau membuktikan komitmen terhadap gaya hidup sehat dan mempererat hubungan dengan masyarakat. https://t.co/H35UDyafvh","1827733856331645078","https://pbs.twimg.com/media/GV1qPtYakAAy7XO.jpg","","in","","0","1","1","https://x.com/undefined/status/1827733856331645078","918683660248793088",
"1827727201820615148","Sun Aug 25 15:18:17 +0000 2024","0","Sedih tidak dapat tiket Maybank Marathon padahal enak banget lagi ujan ujan gitu ga panash","1827727201820615148","","","in","","0","0","0","https://x.com/undefined/status/1827727201820615148","121348238",
"1827720745721676080","Sun Aug 25 14:52:37 +0000 2024","0","Weekend kali ini PMI Provinsi/Kabupaten/Kota se-Bali menjadi tim Kesehatan di kegiatan Maybank Marathon tahun 2024. https://t.co/oxFD3uKZF4","1827720745721676080","https://pbs.twimg.com/media/GV1eUYUakAE3vWV.jpg","","in","","0","1","0","https://x.com/undefined/status/1827720745721676080","390466649",
"1827716273460986014","Sun Aug 25 14:34:51 +0000 2024","0","Sukes Digelar di Bali Elite Label Road Race Maybank Marathon 2024 Umumkan Para Juara https://t.co/5Z4DV0QqNj","1827716273460986014","","","in","","0","0","0","https://x.com/undefined/status/1827716273460986014","1710150884292997120",
"1827714949193617495","Sun Aug 25 14:29:35 +0000 2024","0","Sukes Digelar di Bali Elite Label Road Race Maybank Marathon 2024 Umumkan Para Juara https://t.co/UlxztdxJNA","1827714949193617495","","","in","","0","0","0","https://x.com/undefined/status/1827714949193617495","231355136",
"1827709709547438147","Sun Aug 25 14:08:46 +0000 2024","0","dapet voucher potongan sampe 100rb + ongkir tokped baju duraking cuma bayar 51rb auto checkout. minggu ini udah belanja 2 baju running + running belt. mana jersey 1 merchan maybank marathon harganya lumayan gapapa lah merchan maybank event setahun sekali","1827709709547438147","","","in","","0","1","0","https://x.com/undefined/status/1827709709547438147","1176489574110920704",
"1827701977427710142","Sun Aug 25 13:38:03 +0000 2024","0","Mari kita kejar maybank marathon itu tahun depan","1827701977427710142","","","in","","1","0","0","https://x.com/undefined/status/1827701977427710142","1249008715396599808",
"1827694810830131564","Sun Aug 25 13:09:34 +0000 2024","0","Kesan Para Pelari soal Maybank Marathon 2024: Lombanya Keren dan Indah Tanjakannya Bikin Terkaget-Kaget https://t.co/iTNIuh6P4X","1827694810830131564","","","in","","0","0","0","https://x.com/undefined/status/1827694810830131564","1486284086",
"1827692412539728159","Sun Aug 25 13:00:02 +0000 2024","1","Maybank Marathon 2024 sukses digelar di Gianyar Bali. Lebih dari 12.000 peserta dari 57 Negara berpartisipasi di dalam event marathon terbesar di Indonesia. #maybank #marathon #lomba #Metrotv https://t.co/NxGRNtpz9u","1827692412539728159","https://pbs.twimg.com/ext_tw_video_thumb/1827643819791159296/pu/img/-gjT18t7b763xpfW.jpg","","in","","0","0","0","https://x.com/undefined/status/1827692412539728159","57261519",
"1827690197066396077","Sun Aug 25 12:51:14 +0000 2024","0","Ini Alasan di Balik Sulitnya Cetak Rekor Baru di Maybank Marathon https://t.co/fSg9bnlxqc","1827690197066396077","","","in","","0","0","0","https://x.com/undefined/status/1827690197066396077","1582972008479920129",
"1827689589261152266","Sun Aug 25 12:48:49 +0000 2024","1","Maybank Marathon 2024 sukses digelar di Gianyar Bali. Lebih dari 12 ribu peserta dari 57 negara berpartisipasi dalam event marathon terbesar di Indonesia. https://t.co/o2fTUKi1Qs","1827689589261152266","","","in","","0","0","0","https://x.com/undefined/status/1827689589261152266","135783107",
"1827686504321487245","Sun Aug 25 12:36:34 +0000 2024","0","Seru banget yang ikut maybank marathon hari ini","1827686504321487245","","","in","","0","0","0","https://x.com/undefined/status/1827686504321487245","1420280480",
"1827685575966830693","Sun Aug 25 12:32:52 +0000 2024","1"," Kapolres Karangasem AKBP I Nengah Sadiarta S.I.K. S.H. M.K.P. mengikuti Event Internasional Maybank Marathon 2024 di Gianyar (25/08). Berlari sejauh 42 195 km beliau membuktikan komitmen terhadap gaya hidup sehat dan mempererat hubungan dengan masyarakat. https://t.co/xblcY4Cvoc","1827685575966830693","https://pbs.twimg.com/media/GV0-V3Hb0AA2d8Z.jpg","","in","","0","0","0","https://x.com/undefined/status/1827685575966830693","1619225260288802817",
"1827683251718373803","Sun Aug 25 12:23:38 +0000 2024","0","Maybank marathon tahun ini kyaknya sejuk bener dikasih ujan.","1827683251718373803","","","in","","0","0","0","https://x.com/undefined/status/1827683251718373803","3004044517",
"1827680128694190294","Sun Aug 25 12:11:13 +0000 2024","3","sedikit miskin untuk pergi maybank marathon..tahun depan je lah.","1827680128694190294","","","in","","0","0","0","https://x.com/undefined/status/1827680128694190294","327375551",
"1827678813616210057","Sun Aug 25 12:06:00 +0000 2024","0","Peserta Full Marathon Maybank Marathon 2024 Naik 17 Persen dengan Sistem Baru https://t.co/CfCbjavL4P","1827678813616210057","","","in","","0","0","0","https://x.com/undefined/status/1827678813616210057","2392460208",
"1827578201465614802","Sun Aug 25 11:58:05 +0000 2024","0","@duniadiny Pertama kalii langsung dapet slot Maybank Marathon rezeki banget kakk","1827676821191905778","","duniadiny","in","","0","1","0","https://x.com/undefined/status/1827676821191905778","280900587",
"1827675710888305088","Sun Aug 25 11:53:40 +0000 2024","103","Maybank Marathon 2024 Job done! Third Marathon &amp; PB di bumi Bali ️ (Ajez kata tk PB tk boleh balik. Tachood ) https://t.co/JTb2zJbDXi","1827675710888305088","https://pbs.twimg.com/media/GV01XNLbUAA7fOh.jpg","","in","","2","10","13","https://x.com/undefined/status/1827675710888305088","335461487",
"1827674738828931445","Sun Aug 25 11:49:48 +0000 2024","0","Liat story temen temen yg lari di maybank bali marathon ikut seneng sih.. mulai dari foto yg bagus dan iconik tempat nongkrong yg cozy kulineran yg legendaris ..","1827674738828931445","","","in","","0","0","0","https://x.com/undefined/status/1827674738828931445","1133989650",
"1827673047874068754","Sun Aug 25 11:43:05 +0000 2024","0","Dah ah saatnya mantau thread buat nyimak diskursus maybank marathon (gatau knp konten lari gw cuma masup di sono)","1827673047874068754","","","in","","0","0","0","https://x.com/undefined/status/1827673047874068754","30113669",
"1827672495077699617","Sun Aug 25 11:40:53 +0000 2024","1"," Kapolres Karangasem AKBP I Nengah Sadiarta S.I.K. S.H. M.K.P. mengikuti Event Internasional Maybank Marathon 2024 di Gianyar (25/08). Berlari sejauh 42 195 km beliau membuktikan komitmen terhadap gaya hidup sehat dan mempererat hubungan dengan masyarakat. https://t.co/7i0wYFTCTi","1827672495077699617","https://pbs.twimg.com/media/GV0ycedbQAA7kHq.jpg","","in","","0","0","0","https://x.com/undefined/status/1827672495077699617","1250737558935363589",
"1827665709129970043","Sun Aug 25 11:13:56 +0000 2024","2","Salut kali sama yg pada bisa dapet ballotnya Maybank Marathon bismillah salah satu next event to be listed walau katanya medannya luwarrr byasa. Sekarang fokus ke nguatin dedek dan fisik dulu apalagi jalan udah macam keong leletnya ","1827665709129970043","","","in","","0","0","0","https://x.com/undefined/status/1827665709129970043","248071567",
"1827664481855344787","Sun Aug 25 11:09:03 +0000 2024","0","Pelari Kenya Kuasai Nomor Marathon di Maybank Marathon 2024 https://t.co/rCXcNoKH5m","1827664481855344787","","","in","","0","0","0","https://x.com/undefined/status/1827664481855344787","552523769",
"1827656274802270379","Sun Aug 25 10:36:26 +0000 2024","0","Pelari Kenya mendominasi Maybank Marathon 2024 yang dilangsungkan di Bali pada Minggu (25/8/2024) pagi. https://t.co/khI9xcOeO9","1827656274802270379","","","in","","0","0","0","https://x.com/undefined/status/1827656274802270379","2655442453",
"1827654347460882520","Sun Aug 25 10:28:47 +0000 2024","9","Alhamdulillah finish tamat sudah kategori road run 5k 10k 21k (HM) 41k (FM) thank you Maybank Bali Marathon https://t.co/32k6UeBayu","1827654347460882520","https://pbs.twimg.com/media/GV0h54PXQAAKgmJ.jpg","","in","","0","4","0","https://x.com/undefined/status/1827654347460882520","99003694",
"1827645865584160895","Sun Aug 25 09:55:05 +0000 2024","0","Ini Daftar Juara Maybank Marathon 2024 https://t.co/aaEzuzifh1","1827645865584160895","","","in","","0","0","0","https://x.com/undefined/status/1827645865584160895","1582972008479920129",
"1827497363143061646","Sun Aug 25 09:33:34 +0000 2024","0","@voltusfaibu haha udh di plot plot tau bi juli : pocari bandung aug : maybank bali nov : borobudur marathon ayo ikutan nanti","1827640453828931823","","voltusfaibu","in","","0","1","0","https://x.com/undefined/status/1827640453828931823","1406049587899473920",
"1827640333867618389","Sun Aug 25 09:33:06 +0000 2024","1"," Kapolres Karangasem AKBP I Nengah Sadiarta S.I.K. S.H. M.K.P. mengikuti Event Internasional Maybank Marathon 2024 di Gianyar (25/08). #KapolresKarangasem #MaybankMarathon2024 #PolisiDekatDenganMasyarakat https://t.co/Ux3hwyWNgO","1827640333867618389","https://pbs.twimg.com/media/GV0VMtjawAApqGG.jpg","","in","","0","0","0","https://x.com/undefined/status/1827640333867618389","1251034875362066432",
"1827634697096290420","Sun Aug 25 09:10:42 +0000 2024","0","Hari ini liat instagram penuh dengan foto temen2 yang ikut bali maybank marathon ","1827634697096290420","","","in","","0","1","0","https://x.com/undefined/status/1827634697096290420","231285653",
"1827634290978340869","Sun Aug 25 09:09:05 +0000 2024","1","Hasil Maybank Marathon 2024 di Bali: Para Pelari Kenya Masih Menguasai https://t.co/QPQCZkLdYA","1827634290978340869","","","in","","0","0","2","https://x.com/undefined/status/1827634290978340869","118646322",
"1827633931799122036","Sun Aug 25 09:07:39 +0000 2024","0"," Kapolres Karangasem AKBP I Nengah Sadiarta S.I.K. S.H. M.K.P. mengikuti Event Internasional Maybank Marathon 2024 di Gianyar (25/08). Berlari sejauh 42 195 km beliau membuktikan komitmen terhadap gaya hidup sehat dan mempererat hubungan dengan masyarakat. https://t.co/U64irOuHJ2","1827633931799122036","https://pbs.twimg.com/media/GV0PMtFboAA1ycf.jpg","","in","","0","0","0","https://x.com/undefined/status/1827633931799122036","1631297775295172608",
"1827632929972883506","Sun Aug 25 09:03:40 +0000 2024","1","Maybank Marathon di Ketewel macetnya se-Bali raya ","1827632929972883506","","","in","","0","2","0","https://x.com/undefined/status/1827632929972883506","760202269442904064",
"1827625603035525121","Sun Aug 25 08:34:34 +0000 2024","0","Kehangatan Masyarakat Bali dan Suguhan Pertunjukan Budaya Bikin Maybank Marathon 2024 Hangat dan Tak Terlupakan https://t.co/uwOtehHoLS","1827625603035525121","","","in","","0","0","0","https://x.com/undefined/status/1827625603035525121","1486284086",
"1827619274414027150","Sun Aug 25 08:09:25 +0000 2024","0","Buset banyak banget yang finish penyok di Maybank Marathon 2024 ini. Emang edan banget ya? Ngeri ‍","1827619274414027150","","","in","","0","2","0","https://x.com/undefined/status/1827619274414027150","1662793004",
"1827618453211246656","Sun Aug 25 08:06:09 +0000 2024","1","Maybank Marathon 2024 Diikuti Lebih dari 12 Ribu Peserta #maybank #marathon #lomba #Metrotv https://t.co/Tq7qfsRU1E","1827618453211246656","https://pbs.twimg.com/amplify_video_thumb/1827617990969585664/img/fwN5g0QY503rQ_A_.jpg","","in","","0","0","0","https://x.com/undefined/status/1827618453211246656","57261519",
